Country Code,Year,five_yr_CDS
TUV,1997.0,
TUV,1998.0,
TUV,1999.0,
TUV,2000.0,
TUV,2001.0,
TUV,2002.0,
TUV,2003.0,
TUV,2004.0,
TUV,2005.0,
TUV,2006.0,
TUV,2007.0,
TUV,2008.0,
TUV,2009.0,
TUV,2010.0,
TUV,2011.0,
TUV,2012.0,
TUV,2013.0,
TUV,2014.0,
TUV,2015.0,
UGA,1997.0,
UGA,1998.0,
UGA,1999.0,
UGA,2000.0,
UGA,2001.0,
UGA,2002.0,
UGA,2003.0,
UGA,2004.0,
UGA,2005.0,
UGA,2006.0,
UGA,2007.0,
UGA,2008.0,
UGA,2009.0,
UGA,2010.0,
UGA,2011.0,
UGA,2012.0,
UGA,2013.0,
UGA,2014.0,
UGA,2015.0,
UKR,1997.0,
UKR,1998.0,
UKR,1999.0,
UKR,2000.0,
UKR,2001.0,
UKR,2002.0,
UKR,2003.0,277.0
UKR,2004.0,344.1666666666667
UKR,2005.0,188.5
UKR,2006.0,184.2983333333333
UKR,2007.0,175.1483333333333
UKR,2008.0,907.75
UKR,2009.0,2083.75
UKR,2010.0,625.6666666666666
UKR,2011.0,583.5
UKR,2012.0,763.9049999999999
UKR,2013.0,761.1527272727271
UKR,2014.0,1286.377166666666
UKR,2015.0,31302.22333333333
ARE,1997.0,
ARE,1998.0,
ARE,1999.0,
ARE,2000.0,
ARE,2001.0,
ARE,2002.0,
ARE,2003.0,
ARE,2004.0,
ARE,2005.0,
ARE,2006.0,
ARE,2007.0,
ARE,2008.0,
ARE,2009.0,509.6737999999999
ARE,2010.0,461.8035833333333
ARE,2011.0,421.1431428571428
ARE,2012.0,326.3924166666667
ARE,2013.0,223.6969166666667
ARE,2014.0,199.4274166666667
ARE,2015.0,194.0903636363637
GBR,1997.0,
GBR,1998.0,
GBR,1999.0,
GBR,2000.0,
GBR,2001.0,
GBR,2002.0,
GBR,2003.0,
GBR,2004.0,
GBR,2005.0,
GBR,2006.0,
GBR,2007.0,
GBR,2008.0,61.7678
GBR,2009.0,84.44375
GBR,2010.0,74.25666666666667
GBR,2011.0,72.84299999999999
GBR,2012.0,56.30641666666666
GBR,2013.0,39.18558333333334
GBR,2014.0,21.58166666666666
GBR,2015.0,18.74775
USA,1997.0,
USA,1998.0,
USA,1999.0,
USA,2000.0,
USA,2001.0,
USA,2002.0,
USA,2003.0,
USA,2004.0,
USA,2005.0,
USA,2006.0,
USA,2007.0,
USA,2008.0,
USA,2009.0,27.76225
USA,2010.0,41.08391666666667
USA,2011.0,48.90016666666666
USA,2012.0,39.01266666666667
USA,2013.0,31.46941666666666
USA,2014.0,19.17233333333333
USA,2015.0,16.79175
URY,1997.0,
URY,1998.0,
URY,1999.0,
URY,2000.0,
URY,2001.0,
URY,2002.0,
URY,2003.0,
URY,2004.0,
URY,2005.0,279.679
URY,2006.0,156.4758333333334
URY,2007.0,110.9308333333333
URY,2008.0,208.6666666666667
URY,2009.0,265.0
URY,2010.0,185.0
URY,2011.0,187.4166666666667
URY,2012.0,148.3975
URY,2013.0,166.1918181818182
URY,2014.0,171.2788333333333
URY,2015.0,337.7866666666666
UZB,1997.0,
UZB,1998.0,
UZB,1999.0,
UZB,2000.0,
UZB,2001.0,
UZB,2002.0,
UZB,2003.0,
UZB,2004.0,
UZB,2005.0,
UZB,2006.0,
UZB,2007.0,
UZB,2008.0,
UZB,2009.0,
UZB,2010.0,
UZB,2011.0,
UZB,2012.0,
UZB,2013.0,
UZB,2014.0,
UZB,2015.0,
VUT,1997.0,
VUT,1998.0,
VUT,1999.0,
VUT,2000.0,
VUT,2001.0,
VUT,2002.0,
VUT,2003.0,
VUT,2004.0,
VUT,2005.0,
VUT,2006.0,
VUT,2007.0,
VUT,2008.0,
VUT,2009.0,
VUT,2010.0,
VUT,2011.0,
VUT,2012.0,
VUT,2013.0,
VUT,2014.0,
VUT,2015.0,
VEN,1997.0,355.0848
VEN,1998.0,1136.312833333333
VEN,1999.0,1054.333333333333
VEN,2000.0,764.1666666666666
VEN,2001.0,951.25
VEN,2002.0,1362.916666666667
VEN,2003.0,1182.343416666667
VEN,2004.0,549.9216666666666
VEN,2005.0,298.8269166666666
VEN,2006.0,145.6425
VEN,2007.0,297.6066666666666
VEN,2008.0,1076.833333333333
VEN,2009.0,1557.0
VEN,2010.0,1117.083333333333
VEN,2011.0,1026.25
VEN,2012.0,786.1574999999999
VEN,2013.0,900.4254999999999
VEN,2014.0,1649.216916666667
VEN,2015.0,5425.088333333332
VNM,1997.0,
VNM,1998.0,
VNM,1999.0,
VNM,2000.0,
VNM,2001.0,385.0
VNM,2002.0,332.9166666666667
VNM,2003.0,258.3333333333333
VNM,2004.0,
VNM,2005.0,
VNM,2006.0,88.724
VNM,2007.0,57.1
VNM,2008.0,362.9
VNM,2009.0,318.75
VNM,2010.0,260.1666666666667
VNM,2011.0,371.1666666666667
VNM,2012.0,298.4066666666666
VNM,2013.0,235.1790909090909
VNM,2014.0,212.3130833333333
VNM,2015.0,219.8208333333333
PSE,1997.0,
PSE,1998.0,
PSE,1999.0,
PSE,2000.0,
PSE,2001.0,
PSE,2002.0,
PSE,2003.0,
PSE,2004.0,
PSE,2005.0,
PSE,2006.0,
PSE,2007.0,
PSE,2008.0,
PSE,2009.0,
PSE,2010.0,
PSE,2011.0,
PSE,2012.0,
PSE,2013.0,
PSE,2014.0,
PSE,2015.0,
YEM,1997.0,
YEM,1998.0,
YEM,1999.0,
YEM,2000.0,
YEM,2001.0,
YEM,2002.0,
YEM,2003.0,
YEM,2004.0,
YEM,2005.0,
YEM,2006.0,
YEM,2007.0,
YEM,2008.0,
YEM,2009.0,
YEM,2010.0,
YEM,2011.0,
YEM,2012.0,
YEM,2013.0,
YEM,2014.0,
YEM,2015.0,
ZMB,1997.0,
ZMB,1998.0,
ZMB,1999.0,
ZMB,2000.0,
ZMB,2001.0,
ZMB,2002.0,
ZMB,2003.0,
ZMB,2004.0,
ZMB,2005.0,
ZMB,2006.0,
ZMB,2007.0,
ZMB,2008.0,
ZMB,2009.0,
ZMB,2010.0,
ZMB,2011.0,
ZMB,2012.0,
ZMB,2013.0,
ZMB,2014.0,
ZMB,2015.0,
ZWE,1997.0,
ZWE,1998.0,
ZWE,1999.0,
ZWE,2000.0,
ZWE,2001.0,
ZWE,2002.0,
ZWE,2003.0,
ZWE,2004.0,
ZWE,2005.0,
ZWE,2006.0,
ZWE,2007.0,
ZWE,2008.0,
ZWE,2009.0,
ZWE,2010.0,
ZWE,2011.0,
ZWE,2012.0,
ZWE,2013.0,
ZWE,2014.0,
ZWE,2015.0,
