iso,year,lrmp_rv,lfmp_rv,lrmp_hm,lfmp_hm
DNK,2000.0,19.593021285013645,16.001298298510363,16.94133177573767,15.937463526036316
DNK,2001.0,19.67553278202224,16.027056800140663,17.0264165342057,15.96176249484711
DNK,2002.0,19.68243451016322,15.970093837475204,17.09399549599731,15.906054097565379
DNK,2003.0,20.24037154552895,16.162353103792384,17.260635480731764,16.126152769506515
DOM,1997.0,18.493635628158675,13.578653200944725,15.368584500975931,13.523495893956104
DOM,1998.0,18.903877994722308,13.67481679161877,15.903477495808387,13.619887683610655
DOM,1999.0,18.27109513793468,13.665157141215161,16.02509522993893,13.612651434756655
DOM,2000.0,18.64568907563586,13.79353048874795,15.898013849859876,13.735743406426357
DOM,2001.0,18.76094459067789,14.001069498783439,16.06797436297526,13.945553871865133
DOM,2002.0,18.84132408930869,13.86847278567736,16.202521697001036,13.820253012938261
DOM,2003.0,19.176878520069323,13.997991481077031,16.130628832023746,13.95321431861988
DZA,1997.0,18.37449007627059,14.168184329523475,14.865402436348626,14.093848150174583
DZA,1998.0,18.543791806912864,14.40253238306171,15.157667651022871,14.308856383105185
DZA,1999.0,17.761469682814695,14.463052720711639,15.169768356924045,14.382658002501602
DZA,2000.0,17.624556428260195,14.527735972656624,14.883960264900736,14.43897035986706
DZA,2001.0,18.098567445819253,14.767438607658383,15.224553866323408,14.643828803790587
DZA,2002.0,18.404118388444818,14.688223365441285,15.374777573993983,14.571364677122265
DZA,2003.0,18.943052752223164,14.69719494234394,15.448201650998627,14.621889732089173
ECU,1997.0,18.536421801399623,13.360696420339806,14.989988569537273,13.31438675051452
ECU,1998.0,18.597238302209472,13.434258453686974,15.202136119749692,13.386872268125607
ECU,1999.0,17.75930095915176,13.419839106252285,15.128649595645136,13.372193736293127
ECU,2000.0,18.019243235216265,13.574954651002875,14.934148748188797,13.526503041726034
ECU,2001.0,18.438526336510876,13.718005182228893,15.322911197012267,13.668617354514668
ECU,2002.0,18.369212954026438,13.59731885107764,15.31053050767114,13.552033499732
ECU,2003.0,18.826777119901816,13.742664328886393,15.363406052900316,13.699414360004585
EGY,1997.0,19.29195700627157,13.789160128355705,15.78128683609444,13.7311868250185
EGY,1998.0,19.308610320152656,13.847235686230931,15.96244038972628,13.788571628965755
EGY,1999.0,18.63496537190881,13.81413725922316,16.04428325126388,13.759806846384716
EGY,2000.0,18.92923487250487,13.859071212869734,15.833266307933627,13.799446643845059
EGY,2001.0,19.036531617237056,13.994508154890784,15.972477841595342,13.937116641439358
EGY,2002.0,19.035517585225833,13.979409417298038,16.035993591891483,13.926790424014397
EGY,2003.0,19.507342559034647,14.13024866716566,16.094089101251935,14.08547249392421
ERI,1997.0,16.32491991205887,12.9054186417507,13.479531590730252,12.849505986042425
ERI,1998.0,16.24508136911268,13.109169329647388,13.628737186078387,13.036027611874157
ERI,1999.0,15.438906476058447,13.18069689290746,13.627694157712392,13.113485824186204
ERI,2000.0,15.703271556208383,13.22988231555558,13.564538134353814,13.161566244838243
ERI,2001.0,15.934372781669191,13.417110282171722,13.771184267177215,13.315810597046596
ERI,2002.0,16.00795362161964,13.366294537598549,13.804265067655273,13.2679828875857
ERI,2003.0,16.431471386876055,13.38898134591849,13.834680494966214,13.324736186133746
ESP,1997.0,21.05343067900288,14.912470596220393,16.825459300371378,14.866267641233275
ESP,1998.0,21.125768051150544,14.94254598989626,17.03722514971747,14.894051696115667
ESP,1999.0,20.322125211376104,15.030875179153274,17.014919985416903,14.980073998182478
ESP,2000.0,20.61253568549526,15.122138418467003,16.803262336705966,15.069519557442757
ESP,2001.0,20.842573389207228,15.232327448490997,17.031370452362886,15.177321166427681
ESP,2002.0,20.94254012317503,14.9705742053471,17.135664662750813,14.92488260522488
ESP,2003.0,21.346984637767015,15.293903420713441,17.1476439884519,15.240388270878219
EST,1997.0,18.85813656543926,13.851122259221778,15.604276113711359,13.788993041713336
EST,1998.0,18.258987908791077,13.988755170293473,15.30063714955316,13.907779023029919
EST,1999.0,17.161292506386502,14.32398944235611,15.152333181120575,14.263678512526546
EST,2000.0,17.725918354114217,14.368541078699606,15.194225661075881,14.29820650793005
EST,2001.0,17.731261119582697,14.539159805481203,15.292652855433403,14.473340049008145
EST,2002.0,18.002785628485988,14.50428067750621,15.500854081828091,14.445770171752086
EST,2003.0,18.468878972912464,14.653582413298807,15.592239996463965,14.609160245857431
ETH,1997.0,17.529558667256836,12.626470280225238,13.957938980109093,12.570576516405241
ETH,1998.0,17.726123591346063,12.797621692146091,14.296348313601536,12.724032737797327
ETH,1999.0,16.695956827671157,12.88712776096925,14.105877099273362,12.818428245944963
ETH,2000.0,17.051458550044572,12.95572645091086,13.998388160902218,12.88651023462337
ETH,2001.0,16.96948950812471,13.150600797113512,14.042681303864757,13.04714579035963
ETH,2002.0,16.908762357216155,13.09490829559102,14.024221663584441,12.993955846002224
ETH,2003.0,17.63296554062468,13.10433425115622,14.221510420309476,13.037800737725485
FIN,1997.0,19.315637629489444,14.613587641273744,15.812738380938947,14.566678082611666
FIN,1998.0,19.439005690175982,14.687365249564104,16.053263800445915,14.642742434238574
FIN,1999.0,18.556814819027053,14.681207037369866,15.960356789673353,14.635682784524437
FIN,2000.0,18.7250068914042,14.791944683223395,15.728749191048559,14.745380969390574
FIN,2001.0,18.891297837786123,14.872291395478426,15.88543843122383,14.824664594551319
FIN,2002.0,18.677154347552055,14.722222954823868,15.744653512114178,14.679758185993267
FIN,2003.0,19.26872313706528,14.985230317803202,15.949169716916577,14.942934280643158
FJI,1997.0,16.970125052456087,12.960955980190969,14.053445982680913,12.908781432738515
FJI,1998.0,16.948709173509364,12.947794115974693,14.140135947326971,12.895426514086166
FJI,1999.0,16.505812493319883,12.959493619236504,14.379830856309425,12.904896990098598
FJI,2000.0,16.656343394070706,13.048167557499514,14.11576410060275,12.994935941079124
FJI,2001.0,16.895239686961688,13.209208101932521,14.37508899607634,13.155965073127977
FJI,2002.0,16.78534479683607,13.098534463123007,14.33241976936609,13.047331565651694
FJI,2003.0,17.32670147817799,13.22934327801446,14.479392379753127,13.178845816411824
FLK,1997.0,15.940831619758919,12.135367295575131,13.247390692281337,12.081741945376086
FLK,1998.0,15.460330171687342,12.35185863721381,13.136138366668964,12.278590869236067
FLK,1999.0,15.002993334698061,12.455469393577811,13.341583356398877,12.385676959624142
FLK,2000.0,15.355338162992938,12.548825134870658,13.283194490205611,12.480311622429571
FLK,2001.0,15.177037996313835,12.759948926133085,13.306986881988145,12.653531251609344
FLK,2002.0,15.089038996936408,12.622613430319161,13.241198052597689,12.516920693313294
FLK,2003.0,15.29349602642568,12.601754771963485,13.13837032017914,12.52992998807961
FRA,1997.0,21.639883286998067,15.955116981102586,17.54162481763394,15.897905507987579
FRA,1998.0,21.600830460323277,15.990849676837055,17.653555482163043,15.931644751818501
FRA,1999.0,21.01003890846672,16.098394022107396,17.814872713624606,16.04416513440557
FRA,2000.0,21.271524270349786,16.231195720186832,17.606374260054782,16.1745720188986
FRA,2001.0,21.379571285079074,16.29122954486072,17.720331702015233,16.231647409741147
FRA,2002.0,21.30247919702126,16.066914641293714,17.66279181288916,16.013979656677876
FRA,2003.0,21.83522446201824,16.39285005885249,17.808880963455497,16.34016851537669
FRO,1997.0,16.062759238068423,13.460206280964343,14.107443974653975,13.387455723580535
FRO,1998.0,16.242652717469337,13.7005778553848,14.421724221713001,13.609012528284866
FRO,1999.0,15.903559583365887,13.75516057008617,14.676533216753986,13.676383206666369
FRO,2000.0,16.250810474129384,13.823904158434011,14.614737667824468,13.736551484999064
FRO,2001.0,16.136594739924554,14.03128547483804,14.658664059612082,13.91036865478083
FRO,2002.0,16.079006679388705,13.995612644017843,14.665666951853702,13.88326427865519
FRO,2003.0,16.62942274156288,13.98834648764427,14.775152198593926,13.920500935418284
GAB,1997.0,16.46377938242878,13.463648741679423,13.79764977556571,13.413699780965763
GAB,1998.0,16.363622206754307,13.501860751157356,13.845467493063303,13.451250232301234
GAB,1999.0,15.843599216003481,13.444574596423612,13.885539087909287,13.396599125146873
GAB,2000.0,16.030790235600954,13.503159259149788,13.805041127978157,13.454035509380239
GAB,2001.0,16.16710615666046,13.649219772883539,13.958152745157317,13.600919078836744
GAB,2002.0,16.30573084713471,13.54721665838615,13.96935005334615,13.501199101335075
GAB,2003.0,16.76339971546535,13.70616116074269,14.094477861238754,13.664681438176434
GBR,1997.0,21.785438991815088,15.327791708407682,17.95312082644675,15.278304323831009
GBR,1998.0,21.8327393559981,15.408962447413156,18.168330803920316,15.357873470011343
GBR,1999.0,21.22999175407735,15.472547489179373,18.32821790735194,15.426076213635653
GBR,2000.0,21.441782750293534,15.57242842985914,18.020461339532844,15.52169560976877
GBR,2001.0,21.51688002556746,15.697173343908922,18.129977612709876,15.646447590655805
GBR,2002.0,21.58428881993742,15.636536634087573,18.253307783276654,15.591427905298133
GBR,2003.0,22.11800797624957,15.786510592829305,18.362921647382322,15.75145271340387
GEO,1997.0,17.307942004460763,13.145044924336126,14.170547879351323,13.085270217819687
GEO,1998.0,17.638357456128144,13.290940934052928,14.577730427680777,13.214652203899753
GEO,1999.0,16.60630820270263,13.299059275867947,14.376391583045134,13.230276929227461
GEO,2000.0,16.375011122749676,13.783825376732981,14.179162772595094,13.724382228877971
GEO,2001.0,16.45872237033082,13.911083125552562,14.305109099425408,13.854154156637797
GEO,2002.0,16.60260710040288,13.900807151959848,14.390252280195654,13.848426995827932
GEO,2003.0,17.005364723701316,14.061999711360844,14.488569131875712,14.0183064652648
GHA,1997.0,17.66685843342542,13.589121145910912,14.408710175532349,13.535290323404887
GHA,1998.0,17.4901779001162,13.652306741834431,14.434597194690522,13.597957343134818
GHA,1999.0,17.030659530048748,13.606146698893602,14.597951407187296,13.552957746037809
GHA,2000.0,17.453452855709624,13.675070253960918,14.549310799675858,13.61999768465245
GHA,2001.0,17.53212941101694,13.841527091624034,14.68259506057783,13.787406786666352
GHA,2002.0,17.63153992997194,13.75906293092882,14.761177564164894,13.707816570923878
GHA,2003.0,18.217833347961466,13.907072099730653,14.92313475485868,13.860189129547868
GIB,1997.0,19.98935932899256,14.242982032449781,19.644355790919676,14.16043174184964
GIB,1998.0,19.469654469581005,14.505719632012578,19.38027639402488,14.403421615273555
GIB,1999.0,18.962531393362912,14.532429695823382,19.646647564355064,14.442516478803796
GIB,2000.0,19.65954340605229,14.645304991419982,19.862613427558664,14.546946583280981
GIB,2001.0,19.777461678576078,14.922418129568365,20.117019672649626,14.787061707855706
GIB,2002.0,20.075750357626113,14.921076829191641,20.571424155897276,14.790447738483207
GIB,2003.0,20.707219815518613,14.912864318143157,20.803753353248677,14.825229041070402
GIN,1997.0,16.413142083112124,13.641672544135844,13.8913511883717,13.588498469438306
GIN,1998.0,16.679305431946453,13.680097276437866,14.055101522399761,13.625888619305364
GIN,1999.0,15.826828368421777,13.626094379159506,13.971636059181156,13.575045137246661
GIN,2000.0,16.322931823402236,13.685014289248947,14.005740811223713,13.630844858546162
GIN,2001.0,16.168021030984654,13.846656915592996,14.082748727798112,13.793613669536779
GIN,2002.0,16.36034956634848,13.743813432512745,14.098427567229779,13.694213222963954
GIN,2003.0,16.832848570037758,13.883827038267757,14.21515288520078,13.839511589216086
GMB,1997.0,16.414664082423425,13.709258683481337,14.14745323547608,13.652839112692435
GMB,1998.0,16.34569669041312,13.773721101520621,14.23182608349588,13.716862491966214
GMB,1999.0,15.823650901248179,13.733433592788957,14.301851160647743,13.678218886608489
GMB,2000.0,16.013707913485288,13.815330870030762,14.217127461707843,13.757514257377156
GMB,2001.0,16.315981857576546,13.985314457419882,14.464152318699064,13.928398119935055
GMB,2002.0,16.483695390891217,13.904812286598464,14.548108625942092,13.851123515854159
GMB,2003.0,17.03457435653968,14.051210647999644,14.701265247374923,14.002826642729751
GNB,1997.0,15.66335718032496,13.390881428936508,13.736155389247237,13.33615589807423
GNB,1998.0,15.728384310148083,13.409421424023387,13.831142349915753,13.354464001949374
GNB,1999.0,15.02212918741058,13.34440461658379,13.790391113247168,13.295092502110808
GNB,2000.0,15.43923312167195,13.411815594801197,13.79721314394953,13.358707843732638
GNB,2001.0,15.227877417276451,13.565845655045623,13.82982341111362,13.515278415088138
GNB,2002.0,15.321517574839287,13.485307177760644,13.830772694149431,13.439278098494874
GNB,2003.0,15.637827184785738,13.612780593735016,13.927530797940827,13.571761743133534
GNQ,1997.0,15.780052028136394,12.73064038036989,13.120105669179202,12.67499520224122
GNQ,1998.0,16.1133342834093,12.951946363017917,13.450493811205785,12.877229642359385
GNQ,1999.0,15.409219465602476,12.976947013954623,13.47677889784154,12.910842771768
GNQ,2000.0,15.687031459880544,13.037636437187885,13.415360380328524,12.969506327344323
GNQ,2001.0,15.347606692815319,13.279831406646537,13.45711211129443,13.176482056787268
GNQ,2002.0,15.561131353747458,13.230143053640077,13.513952945832763,13.12947530707991
GNQ,2003.0,16.339144375088402,13.216274403081298,13.66353545158032,13.152841359468264
GRC,1997.0,19.809399712933597,14.483101845427175,16.395350004482143,14.441397934029697
GRC,1998.0,19.89944924149167,14.550026145162036,16.641547226741146,14.506664607615189
GRC,1999.0,19.19795612992992,14.542679179281947,16.694587942540252,14.498939754786438
GRC,2000.0,19.69608844611455,14.618013194756386,16.666218956421417,14.572846229301796
GRC,2001.0,19.719649002933803,14.713950206297927,16.736299493612364,14.668519761217619
GRC,2002.0,19.74943546355034,14.570620754050498,16.81541981433931,14.53115823763907
GRC,2003.0,20.434767495650334,14.838589297504782,17.07895298967994,14.795225440578584
GRD,1997.0,16.232764764650025,13.82801147785095,14.502125454513724,13.765232960257547
GRD,1998.0,16.4944749101501,13.929729215792708,14.812318962076,13.867418051004025
GRD,1999.0,16.073808317168403,13.899091354307963,15.003777429491794,13.83878187129992
GRD,2000.0,16.43720900076065,14.04227877065774,14.967118855597912,13.978765620229744
GRD,2001.0,16.342958634537332,14.250261561520567,15.00930912148769,14.187640457076705
GRD,2002.0,16.286324738214805,14.13080486339494,15.002042370532862,14.073070930563937
GRD,2003.0,16.84801183420624,14.272469509587289,15.184924047251945,14.217839198273541
GRL,1997.0,14.75686163656916,12.866283377100835,12.87137970569162,12.804298815988226
GRL,1998.0,14.731492564220423,13.084595007133029,13.064805269150842,13.003578265849022
GRL,1999.0,14.205611683637375,13.1796279520449,13.163278952841273,13.107523664234863
GRL,2000.0,14.372208341595213,13.27193309807823,13.231202980941038,13.194890087379003
GRL,2001.0,14.574198110100285,13.507225992986209,13.43300157458208,13.395490310763421
GRL,2002.0,14.2467943698679,13.403790725018315,13.326165398447582,13.298748407129942
GRL,2003.0,14.620074615527647,13.397953693924828,13.36163342362167,13.331797604953325
GTM,1997.0,18.747784703231527,13.867897227220514,15.851537443077394,13.812384969077595
GTM,1998.0,19.049537471337093,14.064629019504826,16.308452580003465,14.00693896751412
GTM,1999.0,18.633281879809786,14.109099312522396,16.630346236427517,14.05270209049225
GTM,2000.0,18.75470185358082,14.361655410301275,16.291135414032723,14.306657494989102
GTM,2001.0,18.840622529361617,14.533084962665777,16.434957927632425,14.477366110884716
GTM,2002.0,19.013931340165083,14.448159547513281,16.656008592924223,14.398358298526716
GTM,2003.0,19.35159154785169,14.596683360777444,16.607596502598525,14.549045801567772
GUY,1997.0,17.15527346444871,13.673230489887292,14.499731150927301,13.615523159346466
GUY,1998.0,16.963388505556797,13.747684470708204,14.52339840985856,13.689974241899519
GUY,1999.0,16.30541210490891,13.73767363451279,14.563013694809236,13.679676834048378
GUY,2000.0,16.521124759783163,13.868563766852038,14.456481062583014,13.808649659627825
GUY,2001.0,16.599798712974604,14.059057826718908,14.612224085138271,13.999335021956174
GUY,2002.0,16.66674210327334,13.924268859782186,14.630802696997,13.868150330527623
GUY,2003.0,17.261225223239983,14.059127084022291,14.803347592848363,14.005739420553091
HKG,1997.0,22.447299036044758,13.951105862432097,20.204945204883572,13.884244400336929
HKG,1998.0,22.310125087158802,13.812244580908756,20.273790526717463,13.747719943144837
HKG,1999.0,21.644560724128343,13.902875713141478,20.3869933563603,13.837392487145182
HKG,2000.0,22.05663705453243,14.080465192188512,20.278184667993962,14.010083748665352
HKG,2001.0,22.140920666625025,14.286355919177616,20.429717604584667,14.21824977173132
HKG,2002.0,22.272392957900465,14.34255494655101,20.673450370230327,14.274526868252185
HKG,2003.0,22.646105142346393,14.72333358936011,20.645632519234777,14.65524595436743
HND,1997.0,17.709440857363735,13.852602850043366,14.703241122949555,13.797849012438542
HND,1998.0,17.95793468678173,14.045447770893063,15.044458424624775,13.988169485748797
HND,1999.0,17.142216133640588,14.127853020010503,15.0287198179723,14.071311003370388
HND,2000.0,17.628812282300572,14.260468466893462,15.057950545851803,14.203425797357808
HND,2001.0,17.64974145696508,14.453107207698869,15.17354634157548,14.396826085124305
HND,2002.0,17.828410674783164,14.388661287056971,15.302831419365122,14.338362450143979
HND,2003.0,18.340636515160384,14.490725918585257,15.40550624802491,14.443559527178287
HRV,1997.0,18.93403058014631,14.083545491051513,15.528794624586995,14.00326746315898
HRV,1998.0,18.695336100744466,14.339062793999837,15.555028494200528,14.240113903539394
HRV,1999.0,17.78360441922733,14.355842703947634,15.444630353460584,14.272138652804893
HRV,2000.0,17.84623352854572,14.91360333299358,15.403633249742091,14.834697544349948
HRV,2001.0,17.82236087242677,15.05198802981285,15.487726652372512,14.977782489551513
HRV,2002.0,17.934449412467053,15.077616041720342,15.585067797509312,15.011448218400192
HRV,2003.0,18.395923378573507,15.211029913779162,15.692489241511936,15.160929109497001
HTI,1997.0,17.70621598774389,13.64502854999786,15.014092023742126,13.586639504756194
HTI,1998.0,17.760195927532063,13.757293854075467,15.228613732056608,13.698182594611952
HTI,1999.0,17.201081249938397,13.748174478052118,15.382409036329394,13.692570552973518
HTI,2000.0,17.568428941264703,13.889108998637656,15.284246489346852,13.827391032135742
HTI,2001.0,17.57375997802899,14.098089980689085,15.373408168832757,14.039770963378615
HTI,2002.0,17.543925394730127,13.977057446038955,15.3903612010851,13.926905920122424
HTI,2003.0,17.855056607667553,14.107330371175582,15.349518545008594,14.060410153267243
HUN,1997.0,18.82344510507631,15.177720920916492,15.894521815010656,15.13068420936658
HUN,1998.0,19.13344348271481,15.278913732716353,16.22453840634419,15.229561209153072
HUN,1999.0,18.3072159379997,15.25895219548487,16.16679697214641,15.211063179147796
HUN,2000.0,18.899042199506,15.34401062150281,16.243384619078174,15.29238724757622
HUN,2001.0,18.5560698826321,15.450793999527207,16.108062559605493,15.39848370139902
HUN,2002.0,18.837112255769327,15.41059270591005,16.300370495071466,15.361992850005244
HUN,2003.0,19.190406841971487,15.571568243042044,16.333861957156454,15.534848191274456
IDN,1997.0,19.73840518049634,13.491964096593753,15.258951562051086,13.456238728290694
IDN,1998.0,19.214792238752967,13.326509310848957,14.923319323159456,13.290928498938012
IDN,1999.0,18.62416479797177,13.401407861146916,15.084618925889975,13.36515030290001
IDN,2000.0,19.105777875248684,13.555925942351468,15.051142602479613,13.520127826426629
IDN,2001.0,19.209137781363502,13.607107585846379,15.156003794297344,13.570570747748251
IDN,2002.0,19.274155828525615,13.564045437792343,15.24474531874543,13.532980522711169
IDN,2003.0,19.955159983521376,13.731179930099165,15.47259846157488,13.700511454127962
IND,1997.0,19.425315775269418,13.557735306290985,14.935110390448557,13.503836931811849
IND,1998.0,19.400850767473113,13.523426191427761,15.032169128468732,13.470321516108449
IND,1999.0,19.28493000188906,13.520067916288633,15.571752486046696,13.46667573667655
IND,2000.0,19.47123835479816,13.607586522399771,15.26395925454072,13.55323275186828
IND,2001.0,19.4842208212731,13.74470477475628,15.311834556926236,13.691504290335008
IND,2002.0,19.553094253498237,13.700845705274086,15.398664641458344,13.649680946692362
IND,2003.0,20.129763782642307,13.895767660298342,15.538681449655272,13.846767577130402
IRL,1997.0,19.389131966931853,15.751064576337404,16.535136746853343,15.68605079284102
IRL,1998.0,19.48540632473432,15.838415058360209,16.736831460668967,15.771609680353878
IRL,1999.0,18.85701232805159,15.933237040597572,16.845976242053943,15.863585573581464
IRL,2000.0,19.063859766601787,16.05292318902961,16.707933909162808,15.981628031176342
IRL,2001.0,19.036516192522797,16.17129039330148,16.76944747082078,16.097360493415227
IRL,2002.0,18.988815810759895,16.071856432313893,16.741149630663745,16.00156688431941
IRL,2003.0,19.486047746768005,16.353208570670933,16.927326135470462,16.285313496962942
IRN,1997.0,19.474561335004264,12.8146660713596,15.18562841404414,12.758028758638437
IRN,1998.0,19.284870137379876,12.984149553245032,15.192949585724639,12.910201628538251
IRN,1999.0,18.272215154498436,13.04945967044541,14.978225844650847,12.982691160743085
IRN,2000.0,18.796846833704123,13.105980629426396,14.960622027400849,13.035770779606416
IRN,2001.0,18.727006976705887,13.281780401191186,14.966191993683605,13.179732813877525
IRN,2002.0,18.66617777005278,13.268979048001539,14.959418116905681,13.172292583314615
IRN,2003.0,19.525920013217274,13.288868078757854,15.300822516748157,13.226410284846594
IRQ,1997.0,16.806468751415355,13.247046418331617,13.727272696042021,13.186467444795401
IRQ,1998.0,17.50396055531926,13.4152866978568,14.240537492045766,13.339398011758545
IRQ,1999.0,17.091074086818853,13.432943429012873,14.461614605783035,13.363103283693539
IRQ,2000.0,17.79598431428269,13.523160659218714,14.60094046094066,13.450052809410858
IRQ,2001.0,17.882208550963345,13.668435281013467,14.739425165167045,13.566984243546903
IRQ,2002.0,18.09612132360573,13.662192726980981,14.944287506252254,13.564257369235536
IRQ,2003.0,18.110434019155072,13.752634801267867,14.66687763855469,13.686931644967972
ISL,1997.0,17.522058260261403,13.853375011772112,14.770301797859027,13.790607429998285
ISL,1998.0,17.796176399929113,13.900420773191472,15.100367096223005,13.837765797815937
ISL,1999.0,17.298628027662982,13.848144404550979,15.286252911249555,13.790703962010323
ISL,2000.0,17.746590375103406,13.91279794705713,15.23604077719793,13.849308402099707
ISL,2001.0,17.68270827278623,14.074487680058912,15.26322437898912,14.014682446989449
ISL,2002.0,17.630979616160683,14.01015985144297,15.267948007948718,13.955984812925255
ISL,2003.0,18.254123180825776,14.136895442670847,15.476675409531223,14.091762539907819
ISR,1997.0,19.67083676071455,14.311866245614581,16.802299542436945,14.254991564556738
ISR,1998.0,19.88522362386962,14.378219183456544,17.188203269170888,14.322986374762085
ISR,1999.0,19.633630409183752,14.347717349706212,17.6839147213865,14.295193702721496
ISR,2000.0,19.728511427314167,14.460114226043393,17.270065850220995,14.405960215244018
ISR,2001.0,19.751714466159502,14.596871158668977,17.34746535484806,14.54174899945033
ISR,2002.0,19.86283469926541,14.522800489245322,17.53714801608224,14.47098524004065
ISR,2003.0,20.38752221760824,14.705870532107918,17.65398561340649,14.657960670646924
ITA,1997.0,21.532431330176493,15.15452072859242,17.341102890969974,15.107026423718064
ITA,1998.0,21.561100566147893,15.21221715826139,17.525022303781004,15.16246342789522
ITA,1999.0,20.877188241022324,15.285961071402907,17.60711947147209,15.23479931546427
ITA,2000.0,21.15193835297118,15.381314058303058,17.367292910198863,15.328061278725015
ITA,2001.0,21.192208497739983,15.45531066934899,17.43185825438139,15.399710785981807
ITA,2002.0,21.32826557683508,15.221705358759467,17.58146665573084,15.174361399246395
ITA,2003.0,21.804125695632276,15.546883345758316,17.65058932762711,15.496137609183203
JAM,1997.0,18.313327449812984,14.05109941739445,15.59012788838913,13.985654711002958
JAM,1998.0,18.338694954268323,14.15548222686368,15.784093637050251,14.09043260609617
JAM,1999.0,17.850632017560358,14.16336349963311,16.01850579378567,14.098938155467996
JAM,2000.0,18.10137888167855,14.334115274414657,15.818275137982758,14.266019868843593
JAM,2001.0,18.229514279279073,14.562107005159794,16.008609511737095,14.494577836868029
JAM,2002.0,18.3760824457677,14.42026174731023,16.180789977448292,14.358482987585292
JAM,2003.0,18.874598367648275,14.57070937851921,16.278624900534524,14.512238285093723
JOR,1997.0,19.516202339265234,13.6373338213339,16.603391375400125,13.570814921809074
JOR,1998.0,19.260348478281834,13.888711252291719,16.57714396331537,13.806405073675428
JOR,1999.0,18.397834857579195,14.057206955605016,16.493671873990973,13.984477985565992
JOR,2000.0,18.422821295994343,14.503016721475358,16.097752240082187,14.4343845133737
JOR,2001.0,18.498975270948332,14.630209400244489,16.22131072092496,14.56397636940646
JOR,2002.0,18.42098267526551,14.646645943838237,16.228889681663983,14.589372195957477
JOR,2003.0,19.014625748000498,14.831715216671867,16.410232740676342,14.785600487130791
JPN,1997.0,22.65811307383961,14.286537631686576,18.390613474548964,14.219806906804488
JPN,1998.0,22.402659645622137,14.020928052878219,18.302626283083804,13.950734912845357
JPN,1999.0,21.892710053470985,14.164757709725938,18.560364656099225,14.103319029020936
JPN,2000.0,22.22506247945932,13.990328373320658,18.33795453964281,13.924582255835778
JPN,2001.0,22.326076469699483,14.168453289076275,18.46413467076902,14.107227685962295
JPN,2002.0,22.206161706652964,14.111597533013207,18.405464382568265,14.060866197204245
JPN,2003.0,22.54581544320507,14.308021872293377,18.314258198691185,14.260990773067565
KAZ,1997.0,17.585020054164502,13.47189155301012,13.855305157044784,13.421299148024236
KAZ,1998.0,17.4056573714203,13.461685502374529,13.835980419813657,13.396612985692261
KAZ,1999.0,16.6905179206915,13.336278555484103,13.765778150021381,13.270761340306978
KAZ,2000.0,17.09462747632774,13.360889356839348,13.724873867978923,13.291538573885465
KAZ,2001.0,17.255019597936872,13.589229735045755,13.927793003916662,13.497657286120766
KAZ,2002.0,17.35623062833246,13.537248549942351,13.95653183068649,13.448230387889378
KAZ,2003.0,17.830045830459433,13.660846412506642,14.05413951621058,13.600462191173257
KEN,1997.0,17.527289641227178,13.373724847752726,14.144013047597097,13.324504187729266
KEN,1998.0,17.483590675188957,13.406065140598258,14.233785472903309,13.356611538816189
KEN,1999.0,16.88589557244906,13.366568531970707,14.313094452946235,13.31689660515087
KEN,2000.0,17.264014265389612,13.418094243439597,14.235617384194653,13.368472048736871
KEN,2001.0,17.289915289295724,13.555419574671149,14.323628275455016,13.506094409863012
KEN,2002.0,17.304407480946313,13.47945762959633,14.340772854040772,13.43192692850434
KEN,2003.0,17.71055622679749,13.632235923521918,14.395108370116587,13.587697238246102
KGZ,1997.0,17.065891592088025,13.084876362982262,13.909433557109615,13.032200139772407
KGZ,1998.0,16.809420705960815,13.54098374956545,14.0822428730703,13.487760953487104
KGZ,1999.0,15.88577545440607,13.474450479161627,13.953099510476541,13.422271987520453
KGZ,2000.0,15.752971569301874,13.52567954634407,13.761432410875281,13.469907554037608
KGZ,2001.0,15.657553606724019,13.710973264386629,13.884589705917792,13.657439982568205
KGZ,2002.0,15.694115656421214,13.682105009199246,13.889535575609465,13.632378358173744
KGZ,2003.0,16.050413930775846,13.884802987719791,14.043449549258668,13.839379327828903
KHM,1997.0,17.115658584554648,13.257598509253182,14.09939580960469,13.182680496945204
KHM,1998.0,17.069276489188205,13.25255534010084,14.19609166584556,13.172280270421451
KHM,1999.0,16.203348677620138,13.42376043489553,14.168196631465454,13.352216687220555
KHM,2000.0,16.785193338870208,13.5954647813386,14.271910773015055,13.51423114881634
KHM,2001.0,16.493246731305707,13.833154515016181,14.262863388013827,13.718970906655471
KHM,2002.0,16.657601193721472,13.760944374730832,14.343986999924821,13.655939084349127
KHM,2003.0,17.22371049831206,13.866393496004587,14.480554825040318,13.797162697102463
KIR,1997.0,15.110750808235267,12.340949149483254,12.477718558377509,12.282879552635837
KIR,1998.0,14.885838126823824,12.477371153122265,12.562786747695965,12.400828917714279
KIR,1999.0,14.247167799379557,12.619868654060719,12.696821733056048,12.547096046347445
KIR,2000.0,13.962078615128942,12.713878437969235,12.69625706378546,12.642314931558209
KIR,2001.0,13.979185752711716,12.928485610078672,12.864011275863914,12.819188167650015
KIR,2002.0,14.118474861942886,12.812841553166148,12.773102073046596,12.705219938212874
KIR,2003.0,14.333974006902842,12.801576019655228,12.783519716851622,12.727925418485293
